epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,244.663,1.01061,1.22125,1.62825,0.68181,0.60569,0.69788,0.54334,0.95378,1.14194,1.83123,0.001078,0.001078,0.001078
17,259.547,1.00254,1.17491,1.60534,0.68499,0.61722,0.69854,0.54639,0.94206,1.09598,1.79781,0.0010758,0.0010758,0.0010758
18,274.247,1.00808,1.15667,1.60958,0.74609,0.56657,0.68201,0.52529,0.9682,1.22588,1.81889,0.0010736,0.0010736,0.0010736
19,288.09,0.98173,1.15024,1.62031,0.6946,0.61575,0.70352,0.55215,0.88983,1.09555,1.75581,0.0010714,0.0010714,0.0010714
20,302.568,0.94032,1.09614,1.58843,0.675,0.6497,0.72247,0.57116,0.87436,1.10892,1.7508,0.0010692,0.0010692,0.0010692
21,317.086,0.95234,1.09902,1.58201,0.62235,0.62376,0.66104,0.51265,0.94047,1.20498,1.76046,0.001067,0.001067,0.001067
22,330.945,0.9284,1.05363,1.61647,0.68948,0.6183,0.72207,0.56476,0.89917,1.06287,1.76769,0.0010648,0.0010648,0.0010648
23,344.619,0.92351,1.08263,1.56244,0.65006,0.63658,0.70395,0.56087,0.87043,1.08869,1.75358,0.0010626,0.0010626,0.0010626
24,358.463,0.93416,1.06752,1.59083,0.72992,0.63273,0.74557,0.59658,0.86647,1.0235,1.73296,0.00106041,0.00106041,0.00106041
25,373.228,0.89786,1.03474,1.58401,0.6603,0.59025,0.65642,0.5162,0.88883,1.23182,1.73115,0.00105821,0.00105821,0.00105821
26,387.233,0.91728,1.02386,1.55883,0.62714,0.58134,0.64788,0.50853,0.90234,1.22861,1.74705,0.00105601,0.00105601,0.00105601
27,400.784,0.90647,1.0103,1.56468,0.74349,0.63566,0.75233,0.60752,0.84429,0.96229,1.68511,0.00105381,0.00105381,0.00105381
28,415.312,0.88226,0.98109,1.56733,0.67868,0.64456,0.72481,0.57644,0.85448,1.1071,1.72308,0.00105161,0.00105161,0.00105161
29,428.946,0.87777,0.96431,1.5587,0.73895,0.62283,0.7354,0.58821,0.85329,1.03911,1.69571,0.00104941,0.00104941,0.00104941
30,442.689,0.88128,0.95209,1.57718,0.67178,0.63618,0.7093,0.56496,0.85521,1.08956,1.74653,0.00104721,0.00104721,0.00104721
31,456.464,0.85523,0.94645,1.53795,0.73686,0.65502,0.76047,0.61501,0.81812,0.9509,1.69968,0.00104501,0.00104501,0.00104501
32,471.37,0.84243,0.94393,1.53312,0.72801,0.66576,0.76259,0.61941,0.81942,0.94099,1.68017,0.00104281,0.00104281,0.00104281
33,485.824,0.85768,0.95019,1.52972,0.74038,0.67641,0.76529,0.611,0.85603,0.97331,1.68982,0.00104061,0.00104061,0.00104061
34,499.551,0.83861,0.91656,1.50543,0.73511,0.68138,0.77584,0.62718,0.8046,0.93423,1.67962,0.00103841,0.00103841,0.00103841
35,514.493,0.84872,0.93672,1.54946,0.75771,0.6691,0.7777,0.62715,0.8254,0.94021,1.70714,0.00103621,0.00103621,0.00103621
36,529.15,0.86941,0.92663,1.52626,0.69785,0.65545,0.74699,0.59853,0.82438,1.00306,1.70133,0.00103401,0.00103401,0.00103401
37,542.786,0.83037,0.90958,1.52431,0.77036,0.68216,0.78729,0.63843,0.80515,0.87933,1.66961,0.00103181,0.00103181,0.00103181
38,557.267,0.82885,0.8904,1.54916,0.74507,0.65469,0.77133,0.62029,0.79313,0.9317,1.69101,0.00102961,0.00102961,0.00102961
39,571.049,0.82177,0.88505,1.53806,0.68936,0.67512,0.7478,0.592,0.84109,0.9811,1.67785,0.00102741,0.00102741,0.00102741
40,584.506,0.83385,0.90021,1.48388,0.74505,0.66895,0.77537,0.6302,0.80234,0.92049,1.67428,0.00102521,0.00102521,0.00102521
41,598.332,0.81765,0.87634,1.53384,0.64556,0.67014,0.71586,0.56958,0.83815,1.10688,1.67675,0.00102301,0.00102301,0.00102301
42,612.013,0.84082,0.90253,1.48426,0.74017,0.68948,0.78424,0.6333,0.79026,0.90894,1.66842,0.00102081,0.00102081,0.00102081
43,625.69,0.84285,0.8835,1.52768,0.74732,0.67095,0.77848,0.63661,0.78775,0.89055,1.65473,0.00101861,0.00101861,0.00101861
44,639.436,0.79908,0.86339,1.51405,0.72928,0.66624,0.75451,0.61422,0.7815,0.97196,1.66475,0.00101641,0.00101641,0.00101641
45,653.475,0.82368,0.86044,1.50606,0.70236,0.68297,0.76409,0.61588,0.80805,0.94904,1.67878,0.00101421,0.00101421,0.00101421
46,667.086,0.84355,0.86728,1.54106,0.73595,0.6992,0.78501,0.64117,0.78805,0.879,1.6444,0.00101201,0.00101201,0.00101201
47,682.089,0.79329,0.86055,1.51759,0.75375,0.66686,0.78106,0.63561,0.76388,0.91515,1.6691,0.00100981,0.00100981,0.00100981
48,696.148,0.79522,0.84253,1.51643,0.73549,0.70403,0.79446,0.64719,0.76565,0.86148,1.65025,0.00100761,0.00100761,0.00100761
49,710.534,0.79392,0.85196,1.51934,0.76221,0.66657,0.77909,0.63015,0.79831,0.90997,1.67256,0.00100541,0.00100541,0.00100541
50,724.158,0.81833,0.84509,1.53848,0.67998,0.68312,0.74702,0.5992,0.79579,0.97987,1.68722,0.00100321,0.00100321,0.00100321
51,737.935,0.77724,0.81139,1.50046,0.78836,0.70406,0.81127,0.66705,0.75631,0.80694,1.64045,0.00100101,0.00100101,0.00100101
52,752.539,0.75178,0.8311,1.47579,0.74283,0.70371,0.78295,0.6443,0.76738,0.87851,1.65558,0.000998811,0.000998811,0.000998811
53,766.194,0.78505,0.82063,1.49366,0.73835,0.67659,0.761,0.61819,0.77579,0.9298,1.67617,0.000996611,0.000996611,0.000996611
54,779.853,0.79406,0.82929,1.52758,0.76804,0.71073,0.8021,0.6605,0.74667,0.83265,1.64643,0.000994412,0.000994412,0.000994412
55,793.542,0.76911,0.8155,1.4437,0.7865,0.6971,0.81334,0.67262,0.73884,0.82281,1.64272,0.000992212,0.000992212,0.000992212
56,808.647,0.76263,0.80786,1.49831,0.75297,0.69711,0.79365,0.64816,0.76173,0.86922,1.65331,0.000990012,0.000990012,0.000990012
57,822.789,0.77061,0.80456,1.47134,0.7931,0.66779,0.79146,0.64224,0.799,0.89042,1.63547,0.000987812,0.000987812,0.000987812
58,836.283,0.76666,0.79914,1.45676,0.75984,0.72283,0.80914,0.66729,0.74561,0.8225,1.64443,0.000985613,0.000985613,0.000985613
59,850.004,0.76703,0.77976,1.49116,0.75407,0.69351,0.78928,0.64786,0.75235,0.86597,1.63585,0.000983413,0.000983413,0.000983413
60,863.695,0.7443,0.78029,1.49588,0.74429,0.70723,0.79056,0.653,0.72648,0.8653,1.64708,0.000981213,0.000981213,0.000981213
61,877.336,0.76592,0.79569,1.5175,0.73223,0.70959,0.79286,0.65171,0.73879,0.85947,1.65005,0.000979013,0.000979013,0.000979013
62,890.92,0.78934,0.79614,1.49031,0.74708,0.69812,0.78214,0.63858,0.758,0.89915,1.65467,0.000976813,0.000976813,0.000976813
63,904.401,0.76556,0.78826,1.50182,0.77794,0.70481,0.8074,0.66274,0.76684,0.83888,1.64691,0.000974614,0.000974614,0.000974614
64,917.887,0.75913,0.78588,1.49068,0.75059,0.6871,0.7877,0.64501,0.76536,0.88692,1.65659,0.000972414,0.000972414,0.000972414
65,931.626,0.74021,0.76314,1.46745,0.77287,0.73559,0.8217,0.68439,0.72925,0.80029,1.64076,0.000970214,0.000970214,0.000970214
66,946.189,0.72748,0.7378,1.45651,0.73391,0.72219,0.79498,0.65177,0.75813,0.85935,1.64989,0.000968014,0.000968014,0.000968014
67,959.819,0.73673,0.74775,1.47123,0.72907,0.70589,0.78708,0.64902,0.73453,0.898,1.63729,0.000965815,0.000965815,0.000965815
68,973.623,0.75459,0.75493,1.49918,0.69133,0.66429,0.7428,0.59981,0.75119,1.03297,1.64413,0.000963615,0.000963615,0.000963615
69,987.807,0.72685,0.73324,1.45751,0.74235,0.71997,0.79809,0.65762,0.73882,0.84671,1.62926,0.000961415,0.000961415,0.000961415
70,1001.58,0.73638,0.74662,1.47135,0.76887,0.70748,0.79542,0.64749,0.76613,0.87858,1.65582,0.000959215,0.000959215,0.000959215
71,1015.33,0.73448,0.76064,1.46109,0.69015,0.63762,0.71445,0.57987,0.75353,1.08567,1.64428,0.000957015,0.000957015,0.000957015
72,1028.98,0.7349,0.74757,1.47458,0.81494,0.71292,0.82783,0.68922,0.70877,0.76499,1.62777,0.000954816,0.000954816,0.000954816
73,1043.65,0.75498,0.74979,1.49542,0.76613,0.72349,0.81228,0.6693,0.73989,0.83244,1.6356,0.000952616,0.000952616,0.000952616
74,1057.3,0.73308,0.75384,1.47189,0.73621,0.70834,0.78977,0.64902,0.74543,0.8808,1.63126,0.000950416,0.000950416,0.000950416
75,1070.97,0.74634,0.7418,1.46729,0.75905,0.73706,0.8098,0.66837,0.72721,0.81204,1.62745,0.000948216,0.000948216,0.000948216
76,1084.65,0.73149,0.73256,1.44946,0.77505,0.73459,0.81921,0.67521,0.73527,0.81208,1.61737,0.000946016,0.000946016,0.000946016
77,1098.32,0.74706,0.75563,1.46356,0.71377,0.71044,0.78316,0.64276,0.74274,0.88442,1.64179,0.000943817,0.000943817,0.000943817
78,1112.17,0.73823,0.73368,1.49056,0.77855,0.7206,0.80871,0.66877,0.72468,0.81397,1.63329,0.000941617,0.000941617,0.000941617
79,1125.86,0.7069,0.71466,1.45315,0.7832,0.69088,0.79932,0.66386,0.71114,0.83499,1.6381,0.000939417,0.000939417,0.000939417
80,1139.9,0.71958,0.72275,1.44658,0.73515,0.71208,0.78766,0.64807,0.73881,0.85754,1.62383,0.000937217,0.000937217,0.000937217
81,1153.85,0.70232,0.70598,1.44383,0.7757,0.72262,0.82149,0.68482,0.69975,0.79622,1.62543,0.000935018,0.000935018,0.000935018
82,1167.78,0.7124,0.70495,1.47184,0.75642,0.71811,0.79372,0.65095,0.73605,0.85246,1.60077,0.000932818,0.000932818,0.000932818
83,1182.15,0.73125,0.72202,1.46615,0.76769,0.7198,0.80901,0.66821,0.73796,0.83534,1.63708,0.000930618,0.000930618,0.000930618
84,1195.68,0.73015,0.71746,1.44798,0.76799,0.73099,0.81357,0.67774,0.70937,0.81164,1.61523,0.000928418,0.000928418,0.000928418
85,1209.3,0.72862,0.71638,1.45746,0.78411,0.74123,0.81946,0.68488,0.71261,0.78952,1.61316,0.000926218,0.000926218,0.000926218
86,1223.09,0.72412,0.70858,1.46254,0.77114,0.72078,0.81573,0.68188,0.6978,0.79376,1.62467,0.000924019,0.000924019,0.000924019
87,1236.89,0.72785,0.72399,1.46945,0.74843,0.70374,0.78937,0.65148,0.7202,0.8769,1.63289,0.000921819,0.000921819,0.000921819
88,1251.09,0.71821,0.70743,1.46258,0.74942,0.74641,0.81236,0.67605,0.71512,0.79396,1.61756,0.000919619,0.000919619,0.000919619
89,1264.7,0.73408,0.72312,1.48362,0.78102,0.74109,0.81904,0.68914,0.69496,0.7788,1.61764,0.000917419,0.000917419,0.000917419
90,1278.46,0.7118,0.69359,1.47057,0.738,0.71485,0.79742,0.65963,0.71541,0.86659,1.64298,0.00091522,0.00091522,0.00091522
91,1292.34,0.69785,0.67612,1.4394,0.74489,0.74239,0.81548,0.67591,0.71414,0.81596,1.62194,0.00091302,0.00091302,0.00091302
92,1306.06,0.72199,0.69477,1.46675,0.76987,0.71364,0.80847,0.67404,0.70344,0.80899,1.6158,0.00091082,0.00091082,0.00091082
93,1319.73,0.716,0.69257,1.44359,0.77185,0.71998,0.81203,0.67462,0.70941,0.80226,1.60823,0.00090862,0.00090862,0.00090862
94,1333.43,0.70239,0.69869,1.42723,0.77717,0.76516,0.83683,0.702,0.69401,0.7484,1.59978,0.00090642,0.00090642,0.00090642
95,1348.35,0.69153,0.67425,1.46661,0.73201,0.75175,0.8128,0.67413,0.71078,0.79143,1.61375,0.000904221,0.000904221,0.000904221
96,1362.42,0.71297,0.70463,1.45931,0.78885,0.72251,0.82,0.68693,0.69516,0.8083,1.60438,0.000902021,0.000902021,0.000902021
97,1376.04,0.68445,0.69483,1.42161,0.77894,0.68733,0.79121,0.6569,0.71416,0.86383,1.62956,0.000899821,0.000899821,0.000899821
98,1390.06,0.7007,0.70053,1.46597,0.79449,0.73856,0.82959,0.69314,0.69412,0.76683,1.60371,0.000897621,0.000897621,0.000897621
99,1404.24,0.69172,0.67857,1.43831,0.75993,0.73394,0.8111,0.67131,0.70852,0.80078,1.63569,0.000895422,0.000895422,0.000895422
100,1418.05,0.68605,0.66483,1.43763,0.75611,0.75036,0.81755,0.68067,0.70009,0.79074,1.60905,0.000893222,0.000893222,0.000893222
101,1431.88,0.7252,0.7097,1.47456,0.77213,0.72751,0.81363,0.67823,0.69947,0.78288,1.61972,0.000891022,0.000891022,0.000891022
102,1445.7,0.69084,0.67241,1.44572,0.78882,0.71695,0.81724,0.68274,0.70696,0.81231,1.60293,0.000888822,0.000888822,0.000888822
103,1459.64,0.69546,0.6776,1.4457,0.785,0.68778,0.79105,0.65926,0.7139,0.84214,1.62364,0.000886622,0.000886622,0.000886622
104,1474.13,0.6875,0.6791,1.44509,0.77609,0.74823,0.82873,0.69064,0.69689,0.75478,1.61277,0.000884423,0.000884423,0.000884423
105,1488.17,0.70484,0.68374,1.43912,0.74537,0.73019,0.80074,0.66484,0.70808,0.8404,1.61752,0.000882223,0.000882223,0.000882223
106,1501.92,0.66806,0.64839,1.41522,0.79436,0.74926,0.82854,0.69615,0.68203,0.75885,1.58098,0.000880023,0.000880023,0.000880023
107,1515.63,0.68831,0.65571,1.44256,0.77637,0.68863,0.80149,0.66689,0.71214,0.83892,1.61677,0.000877823,0.000877823,0.000877823
108,1529.4,0.68374,0.64995,1.42678,0.75263,0.73557,0.80872,0.67625,0.68952,0.81395,1.59752,0.000875624,0.000875624,0.000875624
109,1543.21,0.69745,0.66782,1.45894,0.78129,0.74066,0.83416,0.70001,0.6827,0.75268,1.60102,0.000873424,0.000873424,0.000873424
110,1557.1,0.67999,0.66335,1.44327,0.7813,0.73788,0.81653,0.68339,0.70142,0.76245,1.61,0.000871224,0.000871224,0.000871224
111,1570.82,0.67933,0.66129,1.45118,0.78894,0.71339,0.81506,0.68204,0.69999,0.80969,1.61784,0.000869024,0.000869024,0.000869024
112,1584.66,0.68677,0.64759,1.47285,0.76232,0.73573,0.81194,0.68,0.69366,0.78025,1.60805,0.000866824,0.000866824,0.000866824
113,1598.56,0.69662,0.65848,1.43681,0.7915,0.74267,0.83086,0.69919,0.6706,0.75804,1.59627,0.000864625,0.000864625,0.000864625
114,1612.6,0.68383,0.65563,1.44752,0.79967,0.75575,0.8417,0.71034,0.66513,0.71937,1.58527,0.000862425,0.000862425,0.000862425
115,1627.48,0.68812,0.65474,1.44471,0.79217,0.72119,0.82447,0.69529,0.689,0.77797,1.5879,0.000860225,0.000860225,0.000860225
116,1641.18,0.67659,0.64524,1.43872,0.79518,0.73953,0.83268,0.7027,0.67464,0.74999,1.58995,0.000858025,0.000858025,0.000858025
117,1654.84,0.67224,0.6436,1.4339,0.75772,0.70111,0.79696,0.66,0.70512,0.84176,1.59974,0.000855826,0.000855826,0.000855826
118,1668.46,0.67331,0.6489,1.41406,0.78787,0.67756,0.79458,0.66394,0.69826,0.85712,1.62287,0.000853626,0.000853626,0.000853626
119,1682.65,0.66378,0.63992,1.42068,0.80389,0.73283,0.83198,0.70356,0.67372,0.74035,1.59496,0.000851426,0.000851426,0.000851426
120,1696.73,0.6754,0.62957,1.43211,0.77611,0.73757,0.81471,0.68256,0.67762,0.78727,1.60007,0.000849226,0.000849226,0.000849226
121,1710.52,0.66426,0.6309,1.40968,0.76497,0.7305,0.81048,0.68098,0.6742,0.80196,1.59941,0.000847026,0.000847026,0.000847026
122,1724.22,0.66784,0.63376,1.44021,0.77143,0.74944,0.82527,0.6927,0.6848,0.77094,1.59119,0.000844827,0.000844827,0.000844827
123,1737.95,0.66467,0.63793,1.43262,0.7761,0.72439,0.80774,0.67822,0.68115,0.77924,1.60316,0.000842627,0.000842627,0.000842627
124,1751.64,0.66513,0.6255,1.43705,0.73618,0.72962,0.79486,0.66455,0.68303,0.82198,1.59856,0.000840427,0.000840427,0.000840427
125,1765.39,0.66867,0.63216,1.4329,0.77929,0.72761,0.81387,0.68364,0.68474,0.77235,1.5964,0.000838227,0.000838227,0.000838227
126,1779.25,0.68416,0.63529,1.44187,0.79588,0.73844,0.83229,0.69855,0.6799,0.75189,1.59266,0.000836027,0.000836027,0.000836027
127,1793.04,0.66493,0.62781,1.41536,0.79162,0.73915,0.82159,0.6959,0.66639,0.76212,1.59018,0.000833828,0.000833828,0.000833828
128,1807.37,0.65166,0.60943,1.39307,0.78385,0.73991,0.82661,0.70019,0.66809,0.75197,1.5866,0.000831628,0.000831628,0.000831628
129,1821.48,0.65335,0.61282,1.4069,0.77866,0.75238,0.82851,0.69438,0.68206,0.75596,1.59905,0.000829428,0.000829428,0.000829428
130,1835.63,0.65678,0.62017,1.4219,0.78985,0.77024,0.8434,0.71249,0.67466,0.71773,1.58658,0.000827228,0.000827228,0.000827228
131,1850.51,0.67704,0.62777,1.42088,0.7387,0.72694,0.79492,0.66121,0.69936,0.85311,1.60192,0.000825029,0.000825029,0.000825029
132,1864.29,0.67438,0.62938,1.44377,0.77155,0.72875,0.82269,0.69193,0.67412,0.76787,1.60794,0.000822829,0.000822829,0.000822829
133,1878.2,0.6518,0.60402,1.42613,0.78012,0.74984,0.83133,0.6972,0.67722,0.75529,1.58762,0.000820629,0.000820629,0.000820629
134,1892.18,0.64787,0.60689,1.4206,0.76961,0.75345,0.82612,0.69326,0.67643,0.75164,1.59658,0.000818429,0.000818429,0.000818429
135,1906.26,0.66242,0.60442,1.42677,0.77792,0.74488,0.8252,0.69584,0.6685,0.75826,1.60006,0.000816229,0.000816229,0.000816229
136,1920.37,0.66917,0.61362,1.40971,0.79978,0.74791,0.83844,0.71228,0.65572,0.72211,1.57866,0.00081403,0.00081403,0.00081403
137,1934.24,0.65933,0.61445,1.41657,0.76691,0.73516,0.81616,0.69122,0.67315,0.7815,1.59278,0.00081183,0.00081183,0.00081183
138,1948.2,0.66186,0.62178,1.42825,0.75887,0.69998,0.793,0.66199,0.69853,0.84884,1.61555,0.00080963,0.00080963,0.00080963
139,1961.92,0.65218,0.60195,1.4101,0.79757,0.72852,0.82981,0.701,0.67344,0.75536,1.58603,0.00080743,0.00080743,0.00080743
140,1975.68,0.64359,0.59494,1.40856,0.77224,0.74716,0.82278,0.69158,0.67345,0.75874,1.58482,0.000805231,0.000805231,0.000805231
141,1989.51,0.65135,0.60104,1.40201,0.77308,0.74,0.82059,0.6909,0.67628,0.77277,1.58839,0.000803031,0.000803031,0.000803031
142,2003.73,0.61426,0.57788,1.38625,0.77606,0.73139,0.81734,0.6864,0.67183,0.7741,1.59674,0.000800831,0.000800831,0.000800831
143,2017.8,0.65022,0.5991,1.4041,0.77911,0.75025,0.8275,0.69712,0.67362,0.75186,1.59375,0.000798631,0.000798631,0.000798631
144,2032.04,0.65394,0.5987,1.39831,0.80941,0.75647,0.84444,0.71495,0.66505,0.71082,1.57768,0.000796431,0.000796431,0.000796431
145,2047.02,0.64696,0.57751,1.41999,0.79277,0.73059,0.82543,0.69363,0.68798,0.77067,1.59772,0.000794232,0.000794232,0.000794232
146,2060.78,0.64232,0.58075,1.39166,0.77523,0.74177,0.81858,0.69287,0.6656,0.77666,1.58752,0.000792032,0.000792032,0.000792032
147,2074.85,0.64103,0.58342,1.4271,0.80043,0.75888,0.841,0.71597,0.6545,0.71096,1.5753,0.000789832,0.000789832,0.000789832
148,2089.72,0.63983,0.58174,1.43004,0.76499,0.73848,0.81576,0.68601,0.67694,0.77638,1.59128,0.000787632,0.000787632,0.000787632
149,2103.72,0.64511,0.58708,1.41845,0.77212,0.7419,0.81132,0.68558,0.68042,0.78617,1.59813,0.000785433,0.000785433,0.000785433
150,2117.48,0.6368,0.57106,1.40552,0.76849,0.74598,0.81958,0.69299,0.67489,0.77322,1.58994,0.000783233,0.000783233,0.000783233
151,2131.5,0.62521,0.57487,1.41456,0.7634,0.75128,0.81546,0.68725,0.6714,0.79087,1.58525,0.000781033,0.000781033,0.000781033
152,2145.33,0.61678,0.56036,1.41688,0.77183,0.74812,0.8199,0.69261,0.67029,0.76189,1.59401,0.000778833,0.000778833,0.000778833
153,2159.21,0.6322,0.57427,1.42583,0.78442,0.71978,0.81156,0.68558,0.67492,0.78587,1.59335,0.000776633,0.000776633,0.000776633
154,2173.53,0.64363,0.59105,1.40331,0.79491,0.74931,0.83262,0.70712,0.66312,0.73339,1.58507,0.000774434,0.000774434,0.000774434
155,2187.44,0.63993,0.5847,1.41586,0.81247,0.71283,0.81923,0.69491,0.66113,0.78323,1.5943,0.000772234,0.000772234,0.000772234
156,2201.85,0.65527,0.60288,1.40961,0.77875,0.73888,0.82276,0.6965,0.6652,0.75765,1.58728,0.000770034,0.000770034,0.000770034
157,2216,0.64183,0.58395,1.4237,0.77635,0.74528,0.82322,0.69622,0.66256,0.75754,1.58675,0.000767834,0.000767834,0.000767834
158,2230.07,0.63529,0.57929,1.40997,0.78814,0.75317,0.82086,0.69286,0.67425,0.75078,1.60118,0.000765635,0.000765635,0.000765635
159,2244.11,0.65892,0.5942,1.43925,0.78637,0.74917,0.8304,0.6995,0.67376,0.74777,1.591,0.000763435,0.000763435,0.000763435
160,2257.91,0.66333,0.59687,1.4367,0.7791,0.75238,0.81784,0.69041,0.67014,0.75205,1.59143,0.000761235,0.000761235,0.000761235
161,2271.74,0.63744,0.58388,1.39911,0.79284,0.75767,0.82975,0.70428,0.66006,0.73969,1.58696,0.000759035,0.000759035,0.000759035
162,2285.96,0.63745,0.58225,1.41236,0.80396,0.72416,0.82375,0.69623,0.67222,0.73914,1.59247,0.000756835,0.000756835,0.000756835
163,2299.99,0.6344,0.58812,1.40274,0.76646,0.76163,0.81939,0.69324,0.66741,0.7552,1.58283,0.000754636,0.000754636,0.000754636
164,2313.68,0.62124,0.5766,1.40805,0.79461,0.72878,0.81926,0.69303,0.66278,0.7534,1.58429,0.000752436,0.000752436,0.000752436
165,2327.86,0.62413,0.56227,1.41157,0.78205,0.75845,0.82962,0.70413,0.66408,0.74313,1.58425,0.000750236,0.000750236,0.000750236
166,2342.08,0.628,0.558,1.42141,0.78465,0.73981,0.81653,0.69041,0.66506,0.7619,1.58472,0.000748036,0.000748036,0.000748036
167,2355.86,0.62559,0.57372,1.40049,0.75523,0.73589,0.80805,0.68411,0.66976,0.7774,1.58926,0.000745837,0.000745837,0.000745837
168,2370.24,0.63627,0.56488,1.40326,0.80167,0.73574,0.81932,0.69573,0.66357,0.74678,1.58544,0.000743637,0.000743637,0.000743637
169,2384.11,0.6267,0.55576,1.41405,0.77923,0.76841,0.83246,0.70733,0.65042,0.72146,1.58411,0.000741437,0.000741437,0.000741437
170,2398.1,0.62306,0.55269,1.41174,0.77824,0.73756,0.81347,0.68704,0.6584,0.76984,1.58525,0.000739237,0.000739237,0.000739237
171,2411.86,0.59995,0.53877,1.39239,0.78035,0.72084,0.80838,0.6804,0.67318,0.78095,1.59953,0.000737037,0.000737037,0.000737037
172,2425.76,0.62792,0.57721,1.39872,0.75405,0.70122,0.78895,0.66182,0.68413,0.84451,1.60394,0.000734838,0.000734838,0.000734838
173,2440.01,0.62538,0.56363,1.39483,0.79198,0.72523,0.81074,0.68547,0.66799,0.77929,1.5933,0.000732638,0.000732638,0.000732638
174,2454,0.62138,0.56132,1.40678,0.79003,0.74647,0.8258,0.7007,0.656,0.73884,1.58164,0.000730438,0.000730438,0.000730438
175,2467.88,0.6202,0.55948,1.41755,0.78193,0.73825,0.81386,0.68738,0.66995,0.7744,1.58831,0.000728238,0.000728238,0.000728238
176,2481.87,0.61962,0.56048,1.39352,0.79636,0.75068,0.82974,0.70461,0.6627,0.73337,1.58971,0.000726038,0.000726038,0.000726038
177,2496.3,0.61321,0.54976,1.39213,0.80507,0.75235,0.83102,0.70694,0.65501,0.7303,1.58248,0.000723839,0.000723839,0.000723839
