epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,786.637,0.93244,1.28221,1.90577,0.62538,0.58556,0.64674,0.50241,0.91182,1.33597,2.15914,0.000884423,0.000884423,0.000884423
105,793.261,0.94476,1.28179,1.91342,0.62687,0.57473,0.63004,0.48127,0.92573,1.37274,2.15208,0.000882223,0.000882223,0.000882223
106,800.139,0.9215,1.25654,1.89434,0.65769,0.57897,0.65281,0.5116,0.90834,1.29959,2.14076,0.000880023,0.000880023,0.000880023
107,806.666,0.93159,1.26294,1.89051,0.65409,0.57429,0.64961,0.49987,0.91415,1.36444,2.12985,0.000877823,0.000877823,0.000877823
108,813.681,0.93836,1.26803,1.89499,0.63389,0.596,0.64806,0.50186,0.89168,1.3105,2.11173,0.000875624,0.000875624,0.000875624
109,819.952,0.92471,1.25651,1.92072,0.64921,0.58632,0.65759,0.5099,0.90894,1.33538,2.11006,0.000873424,0.000873424,0.000873424
110,827.049,0.9228,1.24591,1.87918,0.67666,0.57558,0.66292,0.51488,0.90812,1.30408,2.11429,0.000871224,0.000871224,0.000871224
111,833.699,0.91715,1.24788,1.8857,0.65192,0.59476,0.67151,0.51943,0.90361,1.27731,2.10447,0.000869024,0.000869024,0.000869024
112,840.462,0.9386,1.25528,1.92757,0.67757,0.60349,0.67712,0.52764,0.88724,1.24775,2.07972,0.000866824,0.000866824,0.000866824
113,847.116,0.93012,1.25006,1.85882,0.6588,0.57476,0.66123,0.51407,0.89625,1.3117,2.09764,0.000864625,0.000864625,0.000864625
114,854.104,0.92522,1.24451,1.87109,0.6999,0.59055,0.68231,0.53477,0.89257,1.25353,2.06417,0.000862425,0.000862425,0.000862425
115,861.002,0.92985,1.25123,1.9067,0.66026,0.58929,0.66707,0.51675,0.89464,1.31868,2.08455,0.000860225,0.000860225,0.000860225
116,867.661,0.89687,1.21038,1.8634,0.66585,0.58376,0.67578,0.52622,0.89184,1.31211,2.09898,0.000858025,0.000858025,0.000858025
117,874.558,0.89882,1.22244,1.84169,0.70459,0.58219,0.68571,0.54171,0.87372,1.24972,2.05339,0.000855826,0.000855826,0.000855826
118,881.006,0.89795,1.20669,1.80333,0.67298,0.59159,0.67018,0.5227,0.88086,1.30404,2.05902,0.000853626,0.000853626,0.000853626
119,888.098,0.89673,1.21545,1.84922,0.68694,0.60489,0.69012,0.53943,0.88104,1.23835,2.02491,0.000851426,0.000851426,0.000851426
120,894.81,0.90716,1.21733,1.84131,0.61608,0.61787,0.66291,0.51387,0.88698,1.33151,2.05109,0.000849226,0.000849226,0.000849226
121,901.348,0.88512,1.20506,1.80234,0.69339,0.57333,0.6843,0.53911,0.86335,1.25499,2.0209,0.000847026,0.000847026,0.000847026
122,908.261,0.87989,1.18232,1.82645,0.68073,0.59156,0.68286,0.54121,0.86316,1.24901,2.01107,0.000844827,0.000844827,0.000844827
123,914.951,0.89175,1.2099,1.82748,0.67388,0.59635,0.67262,0.53031,0.86963,1.2783,2.04214,0.000842627,0.000842627,0.000842627
124,921.974,0.8895,1.20017,1.84067,0.66696,0.6112,0.69313,0.55108,0.85075,1.24135,2.00968,0.000840427,0.000840427,0.000840427
125,928.545,0.89949,1.20742,1.83869,0.68138,0.58856,0.68635,0.53718,0.88106,1.24714,2.0015,0.000838227,0.000838227,0.000838227
126,935.405,0.89612,1.1917,1.82511,0.66216,0.59832,0.67289,0.52728,0.87429,1.27838,2.02292,0.000836027,0.000836027,0.000836027
127,942.176,0.88536,1.20271,1.81296,0.66794,0.61308,0.69022,0.54511,0.84723,1.24449,2.00308,0.000833828,0.000833828,0.000833828
128,948.549,0.8715,1.1904,1.77814,0.71282,0.58851,0.69619,0.55323,0.84938,1.19854,1.99548,0.000831628,0.000831628,0.000831628
129,955.647,0.88103,1.18994,1.79139,0.69073,0.59804,0.69825,0.55678,0.85099,1.21112,1.99642,0.000829428,0.000829428,0.000829428
130,962.514,0.88386,1.19118,1.80965,0.71199,0.59843,0.70558,0.56337,0.85066,1.20252,2.00513,0.000827228,0.000827228,0.000827228
131,969.237,0.89883,1.19247,1.80478,0.68692,0.60234,0.69371,0.54531,0.87729,1.26902,1.98424,0.000825029,0.000825029,0.000825029
132,975.876,0.88805,1.16083,1.81781,0.64751,0.62209,0.68491,0.54023,0.85653,1.23387,1.98534,0.000822829,0.000822829,0.000822829
133,982.59,0.86717,1.15111,1.8018,0.70571,0.60814,0.71156,0.56731,0.84369,1.18301,1.97468,0.000820629,0.000820629,0.000820629
134,989.375,0.87417,1.17181,1.79865,0.70398,0.60316,0.70639,0.56445,0.83575,1.18933,1.98111,0.000818429,0.000818429,0.000818429
135,995.887,0.87802,1.17386,1.79575,0.70997,0.60806,0.70305,0.56221,0.83659,1.20652,1.97269,0.000816229,0.000816229,0.000816229
136,1003.05,0.88237,1.18667,1.78846,0.64065,0.62394,0.68487,0.54433,0.84517,1.25513,1.98056,0.00081403,0.00081403,0.00081403
137,1009.83,0.87601,1.17588,1.78805,0.67745,0.60916,0.6941,0.55114,0.84117,1.24227,1.97247,0.00081183,0.00081183,0.00081183
138,1016.58,0.87493,1.17274,1.79451,0.71083,0.60161,0.71408,0.56909,0.83847,1.18073,1.96375,0.00080963,0.00080963,0.00080963
139,1023.48,0.86846,1.15914,1.77633,0.68487,0.61936,0.70923,0.56249,0.8451,1.18731,1.97297,0.00080743,0.00080743,0.00080743
140,1030.19,0.86499,1.16086,1.77923,0.67886,0.60681,0.6978,0.5519,0.84173,1.22014,1.96792,0.000805231,0.000805231,0.000805231
141,1037.1,0.87268,1.15717,1.7767,0.69841,0.59153,0.69137,0.55156,0.84247,1.23769,1.96578,0.000803031,0.000803031,0.000803031
142,1043.77,0.83114,1.14219,1.74386,0.63367,0.64052,0.68558,0.54254,0.84419,1.23472,1.9654,0.000800831,0.000800831,0.000800831
143,1050.33,0.8809,1.16774,1.7767,0.69835,0.62034,0.71402,0.57168,0.82719,1.18409,1.94917,0.000798631,0.000798631,0.000798631
144,1057.28,0.87301,1.16608,1.76136,0.70442,0.59712,0.70028,0.55555,0.83534,1.22267,1.95558,0.000796431,0.000796431,0.000796431
145,1063.74,0.84843,1.12535,1.7654,0.66452,0.62913,0.70057,0.55628,0.84185,1.20662,1.95977,0.000794232,0.000794232,0.000794232
146,1070.57,0.86175,1.13669,1.75857,0.6913,0.60778,0.70493,0.56293,0.83808,1.19222,1.9442,0.000792032,0.000792032,0.000792032
147,1077.23,0.8789,1.18003,1.8021,0.70718,0.62274,0.7174,0.57287,0.82577,1.15976,1.93833,0.000789832,0.000789832,0.000789832
148,1083.91,0.87043,1.1437,1.8155,0.69387,0.61474,0.71002,0.56571,0.82472,1.19753,1.95113,0.000787632,0.000787632,0.000787632
149,1090.92,0.85539,1.141,1.78458,0.67295,0.62297,0.70034,0.5598,0.8242,1.20029,1.9473,0.000785433,0.000785433,0.000785433
150,1097.29,0.8584,1.13024,1.75775,0.69804,0.60328,0.70232,0.5593,0.83043,1.21033,1.95646,0.000783233,0.000783233,0.000783233
151,1104.29,0.84364,1.12493,1.76235,0.7148,0.58103,0.69843,0.56317,0.81831,1.17935,1.94952,0.000781033,0.000781033,0.000781033
152,1111.03,0.83483,1.10868,1.76884,0.69817,0.59461,0.69842,0.55919,0.82815,1.20594,1.93742,0.000778833,0.000778833,0.000778833
