epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,7897.19,0.55917,0.49848,1.56352,0.8119,0.7779,0.85565,0.73337,0.63736,0.68973,1.90751,0.000717239,0.000717239,0.000717239
181,7940.8,0.56109,0.49754,1.60603,0.7998,0.78983,0.85682,0.73381,0.63929,0.69099,1.91321,0.00071504,0.00071504,0.00071504
182,7984.33,0.55182,0.49537,1.60245,0.80888,0.78469,0.85561,0.73193,0.64036,0.68979,1.90554,0.00071284,0.00071284,0.00071284
183,8028.1,0.54178,0.48891,1.55139,0.82985,0.75736,0.85167,0.73095,0.63963,0.69408,1.91558,0.00071064,0.00071064,0.00071064
184,8071.72,0.54685,0.4983,1.5645,0.81623,0.75915,0.85668,0.73429,0.64514,0.69499,1.91812,0.00070844,0.00070844,0.00070844
185,8115.49,0.55151,0.50295,1.56756,0.82082,0.77888,0.85867,0.73414,0.63975,0.68927,1.90566,0.00070624,0.00070624,0.00070624
186,8159.36,0.56093,0.49815,1.59187,0.7979,0.78474,0.84566,0.72311,0.64699,0.71446,1.89986,0.000704041,0.000704041,0.000704041
187,8203.23,0.55297,0.50042,1.58869,0.82873,0.78337,0.86544,0.74162,0.6338,0.67064,1.89412,0.000701841,0.000701841,0.000701841
188,8246.8,0.55532,0.49405,1.58733,0.79732,0.78844,0.85113,0.72666,0.63721,0.70116,1.90089,0.000699641,0.000699641,0.000699641
189,8290.44,0.56207,0.49411,1.61616,0.82826,0.77013,0.85835,0.73823,0.62834,0.68531,1.90609,0.000697441,0.000697441,0.000697441
190,8334.27,0.54933,0.49274,1.57652,0.7981,0.78602,0.85198,0.72761,0.63591,0.70447,1.91597,0.000695242,0.000695242,0.000695242
191,8378.1,0.55481,0.48891,1.55333,0.814,0.78241,0.85425,0.7336,0.63537,0.69478,1.91697,0.000693042,0.000693042,0.000693042
192,8421.93,0.54786,0.48179,1.56464,0.82289,0.77466,0.85809,0.73608,0.62773,0.68494,1.8943,0.000690842,0.000690842,0.000690842
193,8465.52,0.54976,0.4789,1.5836,0.81397,0.78179,0.86318,0.7398,0.63823,0.67664,1.91196,0.000688642,0.000688642,0.000688642
194,8509.04,0.53065,0.47048,1.55262,0.8148,0.78282,0.85554,0.73602,0.62655,0.68545,1.90821,0.000686442,0.000686442,0.000686442
195,8552.63,0.54056,0.47522,1.57997,0.83929,0.77324,0.85954,0.74125,0.62601,0.67194,1.904,0.000684243,0.000684243,0.000684243
196,8596.11,0.5587,0.4914,1.60755,0.83306,0.77093,0.85675,0.73491,0.63101,0.68989,1.91384,0.000682043,0.000682043,0.000682043
197,8639.6,0.54508,0.48141,1.59088,0.82546,0.78296,0.86295,0.74272,0.62993,0.67973,1.91403,0.000679843,0.000679843,0.000679843
198,8683.33,0.5412,0.47299,1.58633,0.8172,0.7787,0.85703,0.73636,0.63252,0.68577,1.90776,0.000677643,0.000677643,0.000677643
199,8726.96,0.54451,0.48249,1.55036,0.82461,0.77408,0.85804,0.73703,0.62738,0.687,1.91329,0.000675444,0.000675444,0.000675444
200,8770.51,0.53826,0.46888,1.58215,0.82612,0.78339,0.863,0.74419,0.6302,0.68122,1.91134,0.000673244,0.000673244,0.000673244
201,8814.6,0.53542,0.47083,1.56723,0.82067,0.78026,0.85924,0.73746,0.62874,0.68355,1.90554,0.000671044,0.000671044,0.000671044
202,8858.12,0.52989,0.46057,1.53726,0.81011,0.78733,0.85375,0.73322,0.63654,0.68694,1.92285,0.000668844,0.000668844,0.000668844
203,8901.88,0.55583,0.48729,1.61403,0.82629,0.78199,0.8617,0.74197,0.63085,0.67646,1.92392,0.000666644,0.000666644,0.000666644
204,8945.47,0.55043,0.4768,1.587,0.83027,0.77338,0.86232,0.7449,0.6301,0.67484,1.90645,0.000664445,0.000664445,0.000664445
205,8989.57,0.55055,0.47657,1.57218,0.79574,0.78368,0.85607,0.73761,0.62846,0.68926,1.91087,0.000662245,0.000662245,0.000662245
206,9033.18,0.54113,0.47183,1.55799,0.8126,0.78069,0.85361,0.73149,0.6327,0.69444,1.91892,0.000660045,0.000660045,0.000660045
207,9077.01,0.54152,0.47656,1.57057,0.80906,0.7828,0.85736,0.7376,0.63013,0.68334,1.90575,0.000657845,0.000657845,0.000657845
208,9120.6,0.52543,0.46851,1.54674,0.82406,0.77341,0.85702,0.73931,0.6306,0.68236,1.91977,0.000655646,0.000655646,0.000655646
209,9164.11,0.56365,0.48751,1.6189,0.82684,0.77091,0.85843,0.73848,0.6384,0.67657,1.92684,0.000653446,0.000653446,0.000653446
210,9207.64,0.56486,0.49017,1.57521,0.8267,0.77927,0.86045,0.73874,0.63498,0.67386,1.92314,0.000651246,0.000651246,0.000651246
211,9251.27,0.53952,0.47406,1.59047,0.80476,0.79239,0.85285,0.73358,0.63859,0.68792,1.93749,0.000649046,0.000649046,0.000649046
212,9294.92,0.54235,0.46766,1.55658,0.82463,0.78568,0.86368,0.74262,0.63301,0.66849,1.92464,0.000646846,0.000646846,0.000646846
213,9338.45,0.53616,0.4687,1.58902,0.82462,0.75749,0.84933,0.73015,0.63486,0.70041,1.93015,0.000644647,0.000644647,0.000644647
214,9381.98,0.52238,0.45308,1.52835,0.83158,0.78178,0.86212,0.74188,0.63271,0.67116,1.92203,0.000642447,0.000642447,0.000642447
215,9425.49,0.52192,0.44502,1.51564,0.82131,0.78828,0.86266,0.7439,0.6329,0.66921,1.92977,0.000640247,0.000640247,0.000640247
216,9469.14,0.52986,0.46436,1.59184,0.80014,0.79028,0.85334,0.73586,0.63186,0.686,1.92019,0.000638047,0.000638047,0.000638047
217,9512.71,0.53198,0.47075,1.55588,0.82225,0.78218,0.85839,0.74056,0.63032,0.67516,1.92662,0.000635848,0.000635848,0.000635848
218,9556.23,0.5353,0.46052,1.56975,0.82613,0.78592,0.86063,0.74317,0.62931,0.66941,1.92225,0.000633648,0.000633648,0.000633648
219,9600.12,0.53435,0.45556,1.57066,0.8332,0.77758,0.86415,0.74447,0.63091,0.66758,1.92189,0.000631448,0.000631448,0.000631448
220,9643.77,0.52713,0.44951,1.49349,0.82431,0.77789,0.85121,0.73295,0.6314,0.6851,1.92231,0.000629248,0.000629248,0.000629248
221,9687.92,0.52176,0.45085,1.50662,0.82678,0.78552,0.86039,0.74331,0.62556,0.66535,1.92265,0.000627048,0.000627048,0.000627048
222,9732.08,0.53543,0.46467,1.56495,0.81108,0.78126,0.8508,0.733,0.63749,0.69278,1.9311,0.000624849,0.000624849,0.000624849
223,9775.88,0.51952,0.4488,1.54502,0.81707,0.79815,0.86134,0.74307,0.62892,0.66796,1.92146,0.000622649,0.000622649,0.000622649
224,9819.77,0.5284,0.4497,1.56366,0.82604,0.78714,0.85999,0.7439,0.62337,0.66541,1.91051,0.000620449,0.000620449,0.000620449
225,9863.61,0.515,0.4411,1.5348,0.83831,0.77684,0.86628,0.75009,0.6319,0.65544,1.92443,0.000618249,0.000618249,0.000618249
226,9907.69,0.52686,0.45076,1.5547,0.81502,0.7868,0.86044,0.74057,0.63261,0.67249,1.9295,0.000616049,0.000616049,0.000616049
227,9951.21,0.51311,0.43398,1.54949,0.82643,0.79274,0.86292,0.74286,0.63176,0.66647,1.92329,0.00061385,0.00061385,0.00061385
228,9994.8,0.52129,0.44727,1.54404,0.83063,0.77896,0.85361,0.73779,0.63718,0.68076,1.92971,0.00061165,0.00061165,0.00061165
229,10038.4,0.52337,0.44947,1.53174,0.82559,0.78834,0.85909,0.74319,0.62288,0.66977,1.92123,0.00060945,0.00060945,0.00060945
230,10082,0.52494,0.45697,1.55039,0.81131,0.788,0.85645,0.74016,0.63323,0.68706,1.92679,0.00060725,0.00060725,0.00060725
231,10125.8,0.52892,0.456,1.5303,0.80586,0.79601,0.85907,0.74406,0.63033,0.66809,1.92664,0.000605051,0.000605051,0.000605051
232,10169.4,0.51701,0.44489,1.56314,0.82389,0.77701,0.858,0.74164,0.63108,0.67694,1.93143,0.000602851,0.000602851,0.000602851
233,10212.9,0.51003,0.43686,1.51532,0.81334,0.78082,0.85074,0.7335,0.63961,0.68824,1.94633,0.000600651,0.000600651,0.000600651
234,10256.4,0.51125,0.43809,1.54974,0.82959,0.77861,0.85252,0.73752,0.63292,0.68548,1.94769,0.000598451,0.000598451,0.000598451
235,10300.1,0.50239,0.42298,1.5166,0.82188,0.78412,0.85619,0.74007,0.6327,0.68203,1.94299,0.000596251,0.000596251,0.000596251
236,10343.6,0.51009,0.44532,1.54285,0.82709,0.78789,0.8577,0.73856,0.63585,0.67875,1.95571,0.000594052,0.000594052,0.000594052
237,10387.2,0.51574,0.44275,1.52586,0.83049,0.78628,0.85945,0.74254,0.63152,0.66837,1.94066,0.000591852,0.000591852,0.000591852
238,10430.8,0.52525,0.45361,1.55831,0.80327,0.79343,0.8531,0.73566,0.63343,0.68754,1.93118,0.000589652,0.000589652,0.000589652
239,10474.4,0.51673,0.43182,1.52372,0.82668,0.78138,0.85649,0.73813,0.63634,0.67705,1.92689,0.000587452,0.000587452,0.000587452
240,10518,0.52429,0.45052,1.55221,0.83599,0.78067,0.86052,0.74226,0.63957,0.67532,1.94918,0.000585253,0.000585253,0.000585253
241,10561.9,0.50585,0.43186,1.53079,0.83291,0.77995,0.85723,0.74172,0.63147,0.66843,1.93746,0.000583053,0.000583053,0.000583053
242,10605.7,0.51529,0.43594,1.52959,0.83271,0.78506,0.85946,0.74121,0.63498,0.66689,1.93525,0.000580853,0.000580853,0.000580853
243,10649.5,0.50342,0.42626,1.54731,0.8358,0.78288,0.86321,0.74758,0.62852,0.66644,1.94275,0.000578653,0.000578653,0.000578653
244,10693.2,0.50346,0.42343,1.51865,0.837,0.77735,0.85734,0.74178,0.63005,0.66983,1.9385,0.000576453,0.000576453,0.000576453
245,10736.7,0.49442,0.42363,1.54902,0.83789,0.78414,0.85949,0.744,0.62644,0.66363,1.92921,0.000574254,0.000574254,0.000574254
246,10780.2,0.51805,0.43763,1.56507,0.82997,0.7762,0.85644,0.74178,0.62884,0.67472,1.94411,0.000572054,0.000572054,0.000572054
247,10823.8,0.50619,0.42996,1.51515,0.81407,0.78521,0.85367,0.73486,0.63496,0.67968,1.94295,0.000569854,0.000569854,0.000569854
248,10867.3,0.50156,0.42244,1.53433,0.83374,0.76642,0.84868,0.73047,0.63605,0.69555,1.95693,0.000567654,0.000567654,0.000567654
249,10911.3,0.51217,0.43296,1.51655,0.83575,0.77967,0.85646,0.7392,0.63245,0.67993,1.93385,0.000565455,0.000565455,0.000565455
250,10954.8,0.5018,0.4193,1.53139,0.82403,0.79327,0.86157,0.74386,0.63074,0.66525,1.94415,0.000563255,0.000563255,0.000563255
251,10998.2,0.50516,0.42434,1.52164,0.8375,0.77699,0.86159,0.74342,0.6315,0.6655,1.93713,0.000561055,0.000561055,0.000561055
252,11041.9,0.49632,0.41468,1.51116,0.81976,0.79444,0.86051,0.74537,0.62551,0.66633,1.93669,0.000558855,0.000558855,0.000558855
253,11085.4,0.49953,0.41323,1.54325,0.82702,0.77927,0.85288,0.73548,0.63411,0.67709,1.94843,0.000556655,0.000556655,0.000556655
254,11128.9,0.495,0.41549,1.50686,0.83319,0.78145,0.85867,0.74365,0.62355,0.66552,1.93036,0.000554456,0.000554456,0.000554456
255,11172.8,0.49724,0.41894,1.51957,0.84036,0.78257,0.86285,0.74756,0.62214,0.64918,1.93672,0.000552256,0.000552256,0.000552256
256,11216.4,0.49522,0.41175,1.53122,0.83401,0.78446,0.8651,0.7511,0.62716,0.65624,1.94032,0.000550056,0.000550056,0.000550056
257,11260.5,0.50004,0.4205,1.50937,0.82787,0.78207,0.85658,0.74089,0.62818,0.66916,1.94452,0.000547856,0.000547856,0.000547856
258,11304.1,0.50841,0.42528,1.56144,0.83593,0.77316,0.85689,0.74069,0.62463,0.66835,1.94246,0.000545657,0.000545657,0.000545657
259,11347.7,0.48163,0.40624,1.48332,0.83102,0.78362,0.85808,0.74195,0.6266,0.67007,1.94554,0.000543457,0.000543457,0.000543457
260,11391.4,0.49198,0.41192,1.50715,0.82974,0.77118,0.85133,0.73554,0.62326,0.68476,1.9418,0.000541257,0.000541257,0.000541257
261,11434.9,0.48418,0.40379,1.49065,0.81333,0.79202,0.85485,0.7394,0.62803,0.67687,1.9483,0.000539057,0.000539057,0.000539057
262,11478.5,0.49193,0.4127,1.53128,0.83716,0.77136,0.85345,0.73787,0.62484,0.67823,1.93922,0.000536857,0.000536857,0.000536857
263,11522.2,0.49641,0.41745,1.53402,0.83218,0.76528,0.85514,0.7406,0.62745,0.68388,1.94514,0.000534658,0.000534658,0.000534658
264,11565.8,0.48647,0.40029,1.5106,0.82624,0.78668,0.85769,0.74058,0.63364,0.67058,1.95617,0.000532458,0.000532458,0.000532458
265,11609.4,0.50655,0.41968,1.55583,0.81505,0.78525,0.84941,0.73564,0.62838,0.67742,1.94333,0.000530258,0.000530258,0.000530258
266,11653.2,0.50378,0.41996,1.53726,0.83314,0.77611,0.85949,0.74425,0.62107,0.66302,1.94329,0.000528058,0.000528058,0.000528058
267,11696.8,0.48416,0.39597,1.49293,0.83154,0.78066,0.85669,0.74233,0.62575,0.67194,1.94734,0.000525859,0.000525859,0.000525859
268,11740.3,0.49187,0.40599,1.51743,0.82638,0.77573,0.85079,0.73552,0.63151,0.68129,1.95719,0.000523659,0.000523659,0.000523659
269,11783.9,0.4803,0.39394,1.49152,0.8289,0.77654,0.85017,0.73693,0.62671,0.67371,1.95599,0.000521459,0.000521459,0.000521459
270,11827.6,0.48669,0.40551,1.50985,0.81076,0.79157,0.8497,0.73454,0.62841,0.67278,1.9584,0.000519259,0.000519259,0.000519259
271,11871.1,0.49041,0.40995,1.52131,0.81614,0.78981,0.85476,0.74043,0.629,0.67043,1.95546,0.000517059,0.000517059,0.000517059
272,11915,0.49407,0.41095,1.51397,0.82753,0.77874,0.85221,0.73648,0.6331,0.67341,1.96921,0.00051486,0.00051486,0.00051486
273,11958.6,0.49117,0.4008,1.5273,0.81433,0.78674,0.84981,0.73517,0.62645,0.68271,1.95611,0.00051266,0.00051266,0.00051266
274,12002.1,0.48507,0.39775,1.48282,0.83552,0.77252,0.84899,0.73206,0.63553,0.67989,1.97106,0.00051046,0.00051046,0.00051046
275,12045.7,0.48054,0.39297,1.50557,0.82312,0.78289,0.84561,0.72998,0.63297,0.68626,1.95491,0.00050826,0.00050826,0.00050826
276,12089.3,0.47274,0.38706,1.52073,0.82013,0.78937,0.85127,0.73804,0.62606,0.67596,1.94766,0.00050606,0.00050606,0.00050606
277,12132.9,0.48924,0.40177,1.50493,0.83625,0.77662,0.85445,0.7413,0.62482,0.66847,1.95767,0.000503861,0.000503861,0.000503861
278,12176.5,0.47229,0.38825,1.48603,0.82141,0.78852,0.85391,0.73833,0.62616,0.67358,1.95088,0.000501661,0.000501661,0.000501661
279,12220.1,0.47901,0.39279,1.5028,0.82164,0.78895,0.85077,0.7351,0.62986,0.67845,1.97059,0.000499461,0.000499461,0.000499461
280,12263.6,0.48479,0.40094,1.51932,0.83263,0.77203,0.84314,0.72921,0.62957,0.68595,1.96362,0.000497261,0.000497261,0.000497261
281,12307.2,0.47618,0.39202,1.51138,0.82218,0.78611,0.85315,0.74032,0.62704,0.67479,1.96155,0.000495062,0.000495062,0.000495062
282,12350.8,0.48813,0.40124,1.50216,0.83144,0.78315,0.85801,0.74448,0.62444,0.66153,1.95703,0.000492862,0.000492862,0.000492862
283,12394.4,0.47372,0.38671,1.4923,0.82845,0.78108,0.85499,0.74385,0.6277,0.67326,1.9628,0.000490662,0.000490662,0.000490662
284,12437.9,0.47643,0.38836,1.51228,0.8283,0.78676,0.8545,0.74368,0.62388,0.67263,1.95889,0.000488462,0.000488462,0.000488462
285,12481.4,0.49017,0.39743,1.51679,0.84601,0.7734,0.85796,0.74561,0.62449,0.66168,1.96228,0.000486262,0.000486262,0.000486262
286,12524.9,0.47502,0.38886,1.48267,0.83381,0.76981,0.84926,0.73548,0.63007,0.68209,1.96755,0.000484063,0.000484063,0.000484063
287,12568.7,0.46939,0.38917,1.49383,0.81741,0.78915,0.85479,0.74247,0.62575,0.66708,1.96517,0.000481863,0.000481863,0.000481863
288,12612.5,0.47143,0.3846,1.48143,0.79929,0.80807,0.84932,0.7372,0.62914,0.67937,1.96134,0.000479663,0.000479663,0.000479663
289,12656.1,0.46826,0.38588,1.48196,0.82282,0.79233,0.85434,0.74011,0.6285,0.67094,1.96498,0.000477463,0.000477463,0.000477463
290,12699.7,0.46645,0.38569,1.47859,0.83107,0.78208,0.854,0.73917,0.63255,0.6753,1.96772,0.000475264,0.000475264,0.000475264
291,12743.3,0.47549,0.39368,1.49529,0.80702,0.80373,0.85695,0.7409,0.62688,0.66275,1.96529,0.000473064,0.000473064,0.000473064
292,12786.9,0.47466,0.38575,1.50728,0.82511,0.78116,0.85079,0.73387,0.63062,0.6715,1.95659,0.000470864,0.000470864,0.000470864
293,12830.8,0.46643,0.37725,1.47242,0.82828,0.79293,0.85225,0.73832,0.62828,0.66878,1.96172,0.000468664,0.000468664,0.000468664
294,12874.4,0.48457,0.39328,1.5304,0.84471,0.77753,0.85569,0.73845,0.631,0.66521,1.97055,0.000466464,0.000466464,0.000466464
295,12917.9,0.45797,0.37703,1.46596,0.83098,0.7873,0.85321,0.73642,0.63358,0.67209,1.98072,0.000464265,0.000464265,0.000464265
296,12961.4,0.46456,0.38188,1.48985,0.8374,0.78441,0.8543,0.7416,0.63225,0.66829,1.96299,0.000462065,0.000462065,0.000462065
297,13004.9,0.46855,0.3791,1.4721,0.82036,0.79616,0.85506,0.74255,0.63383,0.6656,1.97101,0.000459865,0.000459865,0.000459865
298,13048.4,0.47742,0.38687,1.50214,0.83682,0.78098,0.85722,0.74371,0.62759,0.66466,1.96152,0.000457665,0.000457665,0.000457665
299,13092.1,0.47034,0.3821,1.50574,0.82707,0.78156,0.85469,0.74137,0.63282,0.67445,1.97508,0.000455466,0.000455466,0.000455466
300,13135.6,0.48123,0.39067,1.50374,0.83612,0.77131,0.8515,0.73844,0.6363,0.67812,1.98577,0.000453266,0.000453266,0.000453266
301,13179.4,0.46369,0.37336,1.44933,0.84005,0.77435,0.85244,0.73608,0.63369,0.67756,1.97328,0.000451066,0.000451066,0.000451066
302,13223.3,0.468,0.37905,1.47088,0.83034,0.77614,0.85019,0.73633,0.63759,0.68481,1.97347,0.000448866,0.000448866,0.000448866
303,13266.9,0.45818,0.37429,1.47604,0.83622,0.78205,0.85034,0.73598,0.63334,0.67452,1.97785,0.000446666,0.000446666,0.000446666
304,13310.8,0.4767,0.38638,1.4826,0.83605,0.78849,0.85777,0.7443,0.62874,0.67096,1.96828,0.000444467,0.000444467,0.000444467
305,13354.4,0.46557,0.37678,1.49541,0.83351,0.78011,0.85651,0.74356,0.6313,0.66628,1.97893,0.000442267,0.000442267,0.000442267
306,13398.1,0.45612,0.37055,1.47056,0.84174,0.77491,0.8541,0.74197,0.62931,0.67252,1.9753,0.000440067,0.000440067,0.000440067
