epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,1287.44,0.72662,0.65647,1.42433,0.78259,0.74924,0.8302,0.69292,0.7024,0.74159,1.52886,0.000719439,0.000719439,0.000719439
180,1295.11,0.7152,0.64415,1.43671,0.75362,0.7382,0.81171,0.67439,0.70818,0.78442,1.52766,0.000717239,0.000717239,0.000717239
181,1301.78,0.70881,0.63988,1.41765,0.78147,0.75075,0.82244,0.68669,0.70302,0.74333,1.5184,0.00071504,0.00071504,0.00071504
182,1308.9,0.71577,0.6565,1.43771,0.77456,0.73768,0.81989,0.68325,0.70555,0.76681,1.52145,0.00071284,0.00071284,0.00071284
183,1316.61,0.70187,0.63624,1.3795,0.78511,0.74615,0.83225,0.6946,0.69474,0.73446,1.52047,0.00071064,0.00071064,0.00071064
184,1323.47,0.71308,0.65298,1.38888,0.79746,0.7215,0.81933,0.6831,0.69976,0.74817,1.5242,0.00070844,0.00070844,0.00070844
185,1331.2,0.71759,0.64416,1.41751,0.78144,0.75394,0.82566,0.6909,0.70168,0.73777,1.51753,0.00070624,0.00070624,0.00070624
186,1337.95,0.69808,0.62031,1.42607,0.75508,0.75389,0.81597,0.67993,0.70631,0.76745,1.52264,0.000704041,0.000704041,0.000704041
187,1345.29,0.71189,0.64609,1.40744,0.78883,0.71266,0.81152,0.67633,0.70417,0.78074,1.52261,0.000701841,0.000701841,0.000701841
188,1352.26,0.70385,0.63424,1.39734,0.80611,0.68671,0.8051,0.67053,0.71364,0.79377,1.52991,0.000699641,0.000699641,0.000699641
189,1359.6,0.71885,0.64608,1.42349,0.79716,0.74234,0.82479,0.69234,0.69042,0.74042,1.52343,0.000697441,0.000697441,0.000697441
190,1366.6,0.69652,0.64189,1.41426,0.80292,0.72762,0.82662,0.69217,0.69469,0.73782,1.51354,0.000695242,0.000695242,0.000695242
191,1373.97,0.72494,0.64196,1.41311,0.80116,0.72728,0.82733,0.68738,0.70298,0.74514,1.51874,0.000693042,0.000693042,0.000693042
192,1380.64,0.69886,0.62862,1.40239,0.77681,0.73498,0.8226,0.68561,0.69709,0.75318,1.53103,0.000690842,0.000690842,0.000690842
193,1388.38,0.69751,0.62749,1.4018,0.80739,0.70228,0.81348,0.67753,0.70106,0.77443,1.52507,0.000688642,0.000688642,0.000688642
194,1395.53,0.70557,0.64517,1.43026,0.79025,0.71271,0.81786,0.68493,0.69523,0.76218,1.52153,0.000686442,0.000686442,0.000686442
195,1402.74,0.69844,0.63181,1.40661,0.78514,0.72461,0.81389,0.68092,0.69888,0.76245,1.51743,0.000684243,0.000684243,0.000684243
196,1409.37,0.69937,0.62997,1.42647,0.75788,0.74668,0.8165,0.67822,0.70756,0.77748,1.52513,0.000682043,0.000682043,0.000682043
197,1417.07,0.69078,0.63902,1.43458,0.80856,0.75932,0.83985,0.70775,0.68722,0.69918,1.51047,0.000679843,0.000679843,0.000679843
198,1423.81,0.71289,0.63772,1.4047,0.80871,0.72848,0.82813,0.69319,0.69378,0.73449,1.51976,0.000677643,0.000677643,0.000677643
199,1430.83,0.68399,0.60826,1.40108,0.75509,0.74067,0.81774,0.68427,0.69943,0.77971,1.51357,0.000675444,0.000675444,0.000675444
200,1438.11,0.70587,0.63471,1.38656,0.77747,0.76476,0.83536,0.69929,0.69562,0.72557,1.5152,0.000673244,0.000673244,0.000673244
201,1445.45,0.69033,0.62725,1.41765,0.79179,0.74426,0.83066,0.69742,0.68119,0.72575,1.51118,0.000671044,0.000671044,0.000671044
202,1452.33,0.68862,0.61854,1.39095,0.81281,0.72961,0.82973,0.69699,0.6836,0.72329,1.50846,0.000668844,0.000668844,0.000668844
203,1459.58,0.71106,0.63393,1.40947,0.79362,0.73739,0.83059,0.69685,0.69576,0.73599,1.52228,0.000666644,0.000666644,0.000666644
204,1466.87,0.68928,0.61968,1.39344,0.78364,0.71937,0.82012,0.6864,0.6991,0.7683,1.52365,0.000664445,0.000664445,0.000664445
205,1474.36,0.69135,0.62944,1.41272,0.77856,0.73826,0.82372,0.68849,0.69098,0.73755,1.51767,0.000662245,0.000662245,0.000662245
206,1481.18,0.698,0.63026,1.39222,0.77133,0.74643,0.8203,0.68859,0.69466,0.75077,1.50982,0.000660045,0.000660045,0.000660045
207,1488.1,0.70168,0.63343,1.41243,0.78473,0.73979,0.82455,0.69266,0.67792,0.74098,1.51094,0.000657845,0.000657845,0.000657845
208,1495.8,0.7041,0.62317,1.3877,0.7805,0.72944,0.82141,0.68829,0.69811,0.76346,1.51654,0.000655646,0.000655646,0.000655646
209,1502.18,0.68918,0.61276,1.40564,0.78835,0.72633,0.82249,0.69162,0.68308,0.74745,1.50711,0.000653446,0.000653446,0.000653446
210,1509.64,0.68642,0.61137,1.38712,0.77565,0.75675,0.83065,0.69642,0.68262,0.73041,1.51025,0.000651246,0.000651246,0.000651246
211,1516.9,0.69183,0.61289,1.40612,0.80449,0.73133,0.82592,0.69173,0.69406,0.7416,1.51184,0.000649046,0.000649046,0.000649046
212,1524.27,0.71307,0.62815,1.42302,0.7697,0.75779,0.8281,0.69445,0.68633,0.73206,1.50877,0.000646846,0.000646846,0.000646846
213,1531.25,0.69953,0.62184,1.4168,0.76977,0.75371,0.8247,0.69151,0.6871,0.74243,1.50965,0.000644647,0.000644647,0.000644647
214,1538.3,0.69165,0.60194,1.40501,0.7879,0.7405,0.82653,0.69356,0.68715,0.74647,1.51012,0.000642447,0.000642447,0.000642447
215,1545.14,0.67659,0.59807,1.40059,0.78574,0.75325,0.83262,0.6979,0.68416,0.73313,1.5089,0.000640247,0.000640247,0.000640247
216,1552.7,0.68034,0.60037,1.42193,0.79752,0.75109,0.83802,0.70427,0.68344,0.71645,1.50826,0.000638047,0.000638047,0.000638047
217,1559.33,0.69404,0.61199,1.42109,0.78262,0.7359,0.82361,0.69186,0.68833,0.75001,1.51227,0.000635848,0.000635848,0.000635848
218,1566.8,0.71187,0.63481,1.41911,0.78322,0.7596,0.82938,0.69568,0.68135,0.72697,1.51139,0.000633648,0.000633648,0.000633648
219,1574.26,0.7035,0.62121,1.39766,0.77542,0.77134,0.83283,0.70084,0.67823,0.71735,1.50996,0.000631448,0.000631448,0.000631448
220,1581.02,0.69606,0.62253,1.40962,0.77528,0.77357,0.83553,0.70216,0.67823,0.71328,1.51077,0.000629248,0.000629248,0.000629248
221,1587.97,0.69063,0.60987,1.39153,0.81827,0.72701,0.83388,0.69981,0.68414,0.72715,1.5113,0.000627048,0.000627048,0.000627048
222,1595.37,0.68727,0.61863,1.4072,0.74979,0.75128,0.81842,0.68717,0.6897,0.75559,1.51002,0.000624849,0.000624849,0.000624849
223,1602.29,0.67861,0.60359,1.38724,0.79727,0.74425,0.83299,0.69544,0.6909,0.72407,1.51289,0.000622649,0.000622649,0.000622649
224,1610.16,0.6946,0.60899,1.39522,0.79953,0.73754,0.82175,0.68652,0.68622,0.7522,1.51334,0.000620449,0.000620449,0.000620449
225,1617.69,0.69409,0.61232,1.42766,0.81263,0.72302,0.82218,0.68891,0.6855,0.75711,1.51238,0.000618249,0.000618249,0.000618249
226,1625.95,0.67957,0.60045,1.36801,0.80249,0.74577,0.83104,0.69933,0.68053,0.72209,1.50545,0.000616049,0.000616049,0.000616049
227,1633.49,0.6647,0.60053,1.39188,0.79954,0.73251,0.82689,0.69279,0.68132,0.73565,1.51,0.00061385,0.00061385,0.00061385
