epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,524.711,0.92968,1.13341,1.79768,0.68753,0.63226,0.72109,0.57806,0.85047,1.08263,2.00425,0.00102081,0.00102081,0.00102081
43,536.371,0.90867,1.10986,1.83049,0.68733,0.65979,0.7274,0.58457,0.83542,1.05352,1.99102,0.00101861,0.00101861,0.00101861
44,548.943,0.89168,1.09819,1.82989,0.595,0.61586,0.63144,0.49925,0.86849,1.34679,2.00491,0.00101641,0.00101641,0.00101641
45,560.473,0.88773,1.07613,1.78485,0.69011,0.64729,0.71913,0.57273,0.83684,1.09202,2.00786,0.00101421,0.00101421,0.00101421
46,572.12,0.91282,1.10884,1.83813,0.66329,0.62856,0.6951,0.55394,0.85609,1.15944,2.00256,0.00101201,0.00101201,0.00101201
47,583.753,0.91254,1.11741,1.81898,0.71071,0.64696,0.74098,0.59046,0.83796,1.06764,2.00425,0.00100981,0.00100981,0.00100981
48,595.518,0.89693,1.06393,1.81985,0.66663,0.66311,0.7237,0.57813,0.84227,1.09579,2.00605,0.00100761,0.00100761,0.00100761
49,607.156,0.88512,1.06555,1.80746,0.62704,0.64742,0.70041,0.55931,0.84393,1.14656,1.97918,0.00100541,0.00100541,0.00100541
50,618.773,0.90343,1.06518,1.81809,0.62851,0.65229,0.69368,0.54566,0.85257,1.18199,2.01398,0.00100321,0.00100321,0.00100321
51,630.421,0.87007,1.04785,1.78326,0.65356,0.66665,0.71196,0.57066,0.82927,1.10136,1.98616,0.00100101,0.00100101,0.00100101
52,641.956,0.84164,1.04062,1.7415,0.67124,0.65097,0.70883,0.56872,0.83491,1.11912,1.96595,0.000998811,0.000998811,0.000998811
53,653.54,0.8721,1.04314,1.78533,0.67737,0.64031,0.7209,0.56785,0.85032,1.09346,1.98601,0.000996611,0.000996611,0.000996611
54,665.136,0.89103,1.0337,1.828,0.73386,0.66344,0.75172,0.61094,0.80018,0.99259,1.96976,0.000994412,0.000994412,0.000994412
55,676.85,0.85999,1.01716,1.73013,0.73692,0.65931,0.76055,0.61437,0.81727,0.99563,1.97009,0.000992212,0.000992212,0.000992212
56,688.518,0.85313,0.9994,1.77766,0.70642,0.6217,0.72458,0.58269,0.84527,1.08629,1.9837,0.000990012,0.000990012,0.000990012
57,700.267,0.85392,1.00643,1.75663,0.58794,0.5756,0.60792,0.46881,0.87788,1.46325,2.01542,0.000987812,0.000987812,0.000987812
58,711.869,0.84216,1.0176,1.75208,0.6445,0.64799,0.69837,0.56036,0.82417,1.15379,1.95892,0.000985613,0.000985613,0.000985613
59,723.414,0.85299,0.99185,1.78013,0.68859,0.66238,0.73785,0.58617,0.83601,1.04226,1.95428,0.000983413,0.000983413,0.000983413
60,735.058,0.85224,1.00922,1.78225,0.6473,0.64832,0.70932,0.57132,0.81055,1.11793,1.97477,0.000981213,0.000981213,0.000981213
61,746.619,0.87788,1.03057,1.83542,0.66973,0.69033,0.74396,0.59533,0.81637,1.01431,1.98433,0.000979013,0.000979013,0.000979013
62,758.205,0.86256,0.98918,1.78334,0.72257,0.65443,0.7489,0.60512,0.81531,1.03196,1.95402,0.000976813,0.000976813,0.000976813
63,769.75,0.84954,0.96774,1.78093,0.73121,0.66683,0.76245,0.62034,0.80521,0.9816,1.96535,0.000974614,0.000974614,0.000974614
64,781.407,0.84701,0.97554,1.79,0.70736,0.68741,0.76846,0.62417,0.79938,0.96648,1.96103,0.000972414,0.000972414,0.000972414
65,793.117,0.83088,0.9579,1.75363,0.6974,0.62901,0.71406,0.56627,0.81707,1.12679,1.99533,0.000970214,0.000970214,0.000970214
66,804.753,0.80824,0.93589,1.72127,0.70159,0.67996,0.76941,0.62248,0.79454,0.97535,1.96122,0.000968014,0.000968014,0.000968014
67,816.305,0.82186,0.94543,1.76417,0.69114,0.66842,0.74519,0.60327,0.80919,1.02471,1.97236,0.000965815,0.000965815,0.000965815
68,827.899,0.84913,0.97184,1.79598,0.6313,0.62733,0.68389,0.54568,0.81171,1.17988,1.97455,0.000963615,0.000963615,0.000963615
69,839.438,0.80965,0.93181,1.73578,0.71186,0.67561,0.75418,0.60521,0.81953,1.01562,1.95877,0.000961415,0.000961415,0.000961415
70,850.949,0.8285,0.94132,1.75067,0.71764,0.68035,0.76487,0.61476,0.83017,0.96991,1.94775,0.000959215,0.000959215,0.000959215
71,862.544,0.80855,0.91376,1.73434,0.69943,0.69929,0.77223,0.62761,0.7917,0.95583,1.95605,0.000957015,0.000957015,0.000957015
72,874.267,0.82609,0.91646,1.75292,0.69435,0.65837,0.73473,0.58955,0.81036,1.05868,1.96437,0.000954816,0.000954816,0.000954816
73,885.832,0.83623,0.94417,1.77922,0.71613,0.68251,0.76277,0.61875,0.79006,0.98167,1.94008,0.000952616,0.000952616,0.000952616
74,897.514,0.81933,0.93922,1.75863,0.62543,0.67307,0.69924,0.55811,0.81889,1.12778,1.96221,0.000950416,0.000950416,0.000950416
75,909.023,0.82342,0.92505,1.75838,0.7177,0.70434,0.775,0.62815,0.78363,0.94944,1.9335,0.000948216,0.000948216,0.000948216
76,920.75,0.8093,0.91639,1.73337,0.68755,0.6855,0.7539,0.61261,0.79061,1.00038,1.9432,0.000946016,0.000946016,0.000946016
77,932.397,0.80194,0.90721,1.71917,0.60313,0.6739,0.6876,0.5463,0.81987,1.11662,1.98796,0.000943817,0.000943817,0.000943817
78,943.918,0.82162,0.92198,1.7768,0.724,0.7094,0.78811,0.64328,0.77595,0.91641,1.93774,0.000941617,0.000941617,0.000941617
79,955.624,0.79851,0.89514,1.72867,0.7399,0.69336,0.7791,0.63688,0.77255,0.92621,1.95032,0.000939417,0.000939417,0.000939417
80,967.129,0.79804,0.90642,1.71252,0.68241,0.65116,0.73505,0.59431,0.81444,1.05172,1.94775,0.000937217,0.000937217,0.000937217
81,978.699,0.7873,0.88283,1.71619,0.69494,0.70592,0.77425,0.63051,0.77613,0.96421,1.94212,0.000935018,0.000935018,0.000935018
82,990.224,0.79473,0.8788,1.73259,0.70387,0.71236,0.77456,0.63334,0.77369,0.93859,1.93978,0.000932818,0.000932818,0.000932818
83,1002.74,0.80204,0.89339,1.7598,0.55174,0.51372,0.53481,0.42523,0.85049,1.5904,2.00545,0.000930618,0.000930618,0.000930618
84,1014.17,0.82761,0.92764,1.73778,0.6927,0.70019,0.7578,0.61788,0.77365,0.99536,1.9422,0.000928418,0.000928418,0.000928418
85,1025.8,0.79541,0.88623,1.72016,0.65611,0.62,0.69082,0.55363,0.80803,1.17556,1.96653,0.000926218,0.000926218,0.000926218
86,1037.37,0.80523,0.89247,1.72294,0.68881,0.69703,0.77129,0.63205,0.7634,0.95222,1.94068,0.000924019,0.000924019,0.000924019
87,1049.45,0.80163,0.89783,1.73972,0.63618,0.62664,0.67675,0.54105,0.8086,1.2755,1.9579,0.000921819,0.000921819,0.000921819
88,1060.87,0.79718,0.88754,1.73653,0.71409,0.71508,0.78112,0.64047,0.75976,0.9241,1.91782,0.000919619,0.000919619,0.000919619
89,1072.49,0.81112,0.8976,1.75615,0.7197,0.66381,0.74909,0.60477,0.79621,0.98891,1.9467,0.000917419,0.000917419,0.000917419
90,1084.06,0.79266,0.87817,1.72559,0.71345,0.71031,0.78211,0.6407,0.76544,0.93348,1.9268,0.00091522,0.00091522,0.00091522
91,1095.64,0.77723,0.85551,1.70772,0.69863,0.68726,0.75488,0.61325,0.77387,0.99359,1.93777,0.00091302,0.00091302,0.00091302
92,1107.19,0.82042,0.88431,1.75737,0.71901,0.72964,0.79334,0.65138,0.76533,0.90426,1.91825,0.00091082,0.00091082,0.00091082
93,1118.93,0.79446,0.84981,1.72572,0.71095,0.66289,0.74517,0.60568,0.7815,1.00689,1.95846,0.00090862,0.00090862,0.00090862
94,1130.48,0.78464,0.86751,1.70469,0.72875,0.6861,0.77445,0.6298,0.77059,0.94351,1.93078,0.00090642,0.00090642,0.00090642
95,1142.06,0.77777,0.86996,1.75234,0.70187,0.70151,0.76767,0.62963,0.7606,0.9501,1.9278,0.000904221,0.000904221,0.000904221
96,1153.61,0.80495,0.8897,1.75258,0.72724,0.70944,0.78141,0.63482,0.76867,0.92203,1.93908,0.000902021,0.000902021,0.000902021
97,1165.16,0.76095,0.83923,1.67687,0.71793,0.69528,0.76741,0.62464,0.77766,0.95438,1.92964,0.000899821,0.000899821,0.000899821
98,1176.63,0.77845,0.87357,1.73741,0.7317,0.68919,0.777,0.6375,0.75026,0.93111,1.92368,0.000897621,0.000897621,0.000897621
99,1188.45,0.77714,0.84802,1.70227,0.70268,0.63325,0.72095,0.58242,0.80016,1.11993,1.95523,0.000895422,0.000895422,0.000895422
100,1199.97,0.77068,0.83586,1.70817,0.73496,0.70628,0.78348,0.64159,0.76856,0.91609,1.91716,0.000893222,0.000893222,0.000893222
101,1211.52,0.79964,0.86229,1.75662,0.71255,0.67851,0.75965,0.6233,0.75842,0.97612,1.92048,0.000891022,0.000891022,0.000891022
102,1223.28,0.77515,0.84385,1.72006,0.71836,0.68711,0.76316,0.62037,0.76957,0.96742,1.92093,0.000888822,0.000888822,0.000888822
103,1234.89,0.77655,0.83795,1.70454,0.73217,0.69942,0.78062,0.63825,0.76643,0.94711,1.92873,0.000886622,0.000886622,0.000886622
104,1246.54,0.76994,0.83355,1.69643,0.74522,0.71796,0.79134,0.65102,0.76001,0.88795,1.90896,0.000884423,0.000884423,0.000884423
105,1258.1,0.76848,0.83084,1.70161,0.74447,0.71471,0.79441,0.65639,0.76039,0.8952,1.9095,0.000882223,0.000882223,0.000882223
106,1269.74,0.75215,0.81145,1.6775,0.73317,0.70729,0.7823,0.64208,0.76165,0.9168,1.90444,0.000880023,0.000880023,0.000880023
107,1281.37,0.76494,0.81711,1.70111,0.6955,0.64766,0.72299,0.5885,0.77184,1.09726,1.94187,0.000877823,0.000877823,0.000877823
108,1292.99,0.77588,0.83636,1.70012,0.75041,0.71283,0.79872,0.65695,0.74609,0.88091,1.91603,0.000875624,0.000875624,0.000875624
109,1304.66,0.77488,0.83881,1.71429,0.73135,0.68479,0.76657,0.62938,0.75416,0.93876,1.92771,0.000873424,0.000873424,0.000873424
110,1316.26,0.77137,0.83026,1.70653,0.64453,0.6359,0.67866,0.54405,0.80067,1.19191,1.94821,0.000871224,0.000871224,0.000871224
111,1327.82,0.76357,0.80818,1.71582,0.71108,0.70229,0.76564,0.62884,0.75966,0.95954,1.91218,0.000869024,0.000869024,0.000869024
112,1339.37,0.77698,0.81401,1.74978,0.71709,0.69714,0.77178,0.63114,0.75922,0.93088,1.93216,0.000866824,0.000866824,0.000866824
113,1350.95,0.77532,0.83663,1.70797,0.76492,0.70402,0.79688,0.65808,0.74906,0.88588,1.91931,0.000864625,0.000864625,0.000864625
114,1362.65,0.77365,0.83638,1.70714,0.73298,0.69982,0.78703,0.65049,0.73976,0.90546,1.91445,0.000862425,0.000862425,0.000862425
115,1374.25,0.7763,0.82886,1.73565,0.72695,0.69217,0.77818,0.64141,0.74345,0.92954,1.92875,0.000860225,0.000860225,0.000860225
116,1385.83,0.76046,0.81138,1.69263,0.69296,0.66344,0.74997,0.61724,0.75737,0.99675,1.91074,0.000858025,0.000858025,0.000858025
117,1397.51,0.75842,0.80924,1.70087,0.77236,0.65729,0.77098,0.63655,0.74387,0.93905,1.91534,0.000855826,0.000855826,0.000855826
118,1409.19,0.75158,0.81294,1.66599,0.75573,0.68628,0.78188,0.64631,0.73985,0.92713,1.92638,0.000853626,0.000853626,0.000853626
119,1420.74,0.74833,0.80607,1.69097,0.72054,0.65696,0.75543,0.62048,0.75698,0.97546,1.92286,0.000851426,0.000851426,0.000851426
